pQBR103.dPFLU4242.logFC,pQBR103.dPFLU4242.logCPM,pQBR103.dPFLU4242.F,pQBR103.dPFLU4242.PValue,pQBR103.dPFLU4242.FDR,pQBR103.dgacS.logFC,pQBR103.dgacS.logCPM,pQBR103.dgacS.F,pQBR103.dgacS.PValue,pQBR103.dgacS.FDR
pQBR0358,-0.184426907155036,9.70574000391714,2.05950085585196,0.175082967629116,0.366933253387512,-0.253050499619672,9.70574000391714,3.83867529405537,0.072078300172239,0.207550767965845
pQBR0359,-0.427897766817015,9.30311638696101,7.43789902374949,0.0173856996770799,0.0748681481589566,-0.202006658995768,9.30311638696101,1.66779803155196,0.21923756158647,0.406184319528422
pQBR0360,-0.167674319993787,10.6333940228352,1.5830956236006,0.230634933997806,0.427300381592835,-0.154902230437348,10.6333940228352,1.34856942835401,0.26658742507209,0.447912139302491
pQBR0361,-0.257030757464759,11.5554052267881,5.11715097449644,0.0416347531620778,0.14013424648098,-0.204142137666368,11.5554052267881,3.22838236415216,0.0958367836138941,0.255921690320902
pQBR0362,-0.507705544042009,10.2306849936601,15.1541448467392,0.00188017384935372,0.0166430203702051,-0.17474416433872,10.2306849936601,1.81726316056215,0.200858676959278,0.395104722578333
pQBR0363,0.069165121869467,7.94472964712609,0.260725120829141,0.618256445573502,0.769600471312848,0.00195700783734638,7.94472964712609,0.000205975503269375,0.988769088586696,0.995013945988297
pQBR0364,0.0641441409708108,9.69002982771363,0.36951171745973,0.553832736393279,0.726192887987222,0.144768681854737,9.69002982771363,1.87802194887765,0.193959214971656,0.389096101549118
pQBR0365,-0.1581827649455,7.29304414194614,0.776476179902579,0.394359065191323,0.590920480129945,0.220376029728827,7.29304414194614,1.5482125430264,0.235555583535909,0.420132719888673
pQBR0366,-0.0834022811372743,7.16593555575983,0.177749357714456,0.680262261372228,0.811754759559007,0.0369202659370243,7.16593555575983,0.0351827933774865,0.854134237532457,0.917474529304527
pQBR0367,0.110582891156865,9.04925130356028,0.613188588918856,0.447742077670018,0.635076300077948,0.183994830519886,9.04925130356028,1.70063676372349,0.21501766175459,0.40159042833309
pQBR0368,0.129775780446282,10.4327884556602,1.13387514189742,0.306495792432771,0.505189616492636,0.127763973039524,10.4327884556602,1.0963385293646,0.31431331846628,0.500805887422939
pQBR0369,0.127110081438841,9.25251003013473,0.958770350000763,0.345522081957105,0.546885944289723,0.169096999788583,9.25251003013473,1.69356122282644,0.215917866279506,0.40159042833309
pQBR0370,0.421270212029484,8.54091951334212,8.02515123330835,0.0142151138957642,0.0653348504055314,0.406004010975561,8.54091951334212,7.43664768370743,0.017393290715714,0.0784338958689746
pQBR0371,0.0725778531547776,11.2994174438228,0.430086611769668,0.523483015536493,0.700910032006845,-0.0354394528112794,11.2994174438228,0.102169812646195,0.754363899559231,0.844463569061621
pQBR0372,-0.114609291356888,8.01048873119393,0.357275951009669,0.560380596626027,0.731863183571697,-0.645816588643583,8.01048873119393,10.744456102144,0.00606048503274062,0.0408949239053191
pQBR0373,-0.0633111433558237,6.46560832179653,0.0704144490307092,0.794931728999655,0.883295297867711,-0.337024181780115,6.46560832179653,1.90683940147895,0.190793509814003,0.38808211783444
pQBR0374,0.530909845285102,6.64438645461438,3.58344425117722,0.0810315898950986,0.217601685223917,0.373681446669775,6.64438645461438,1.70495639130421,0.214470492416626,0.40159042833309
pQBR0375,0.494435536770502,7.20881211488356,7.57735073545016,0.0165635468163771,0.0719761398020751,0.746155199315453,7.20881211488356,17.4817251242335,0.00109663744496833,0.0145609082970795
pQBR0376,-0.156697615550826,8.01072563847464,0.530509107359104,0.479420003681574,0.662320120693041,-0.0207616397448374,8.01072563847464,0.00939592267643278,0.924271251791855,0.952158746457989
pQBR0377,0.0946369935648157,11.020050689069,0.344961749363177,0.567127935704393,0.734653531888075,0.369430562994932,11.020050689069,5.26634617600273,0.0391919291063343,0.131927761357942
pQBR0378,1.23186371895573,11.1048273209226,17.4281147207528,0.0011097766924202,0.011286665084614,0.77297506611761,11.1048273209226,6.89872052068744,0.0210490774800704,0.0849236323663178
pQBR0379,-0.0373947185558876,9.81470553904495,0.0301964572372506,0.864745187824773,0.923071904248067,-0.0720085125465051,9.81470553904495,0.110720462484718,0.744676246008091,0.837541754333806
pQBR0380,-0.111439341403841,10.5075752634529,1.0482840469829,0.324738921834863,0.52618713436293,0.0429398760215416,10.5075752634529,0.155783197884212,0.699523636595127,0.816440628906064
pQBR0381,-0.171528111807273,10.253292504461,1.70832547143823,0.214044989526439,0.414224716573433,-0.0663338550199997,10.253292504461,0.255454577802817,0.621793766227399,0.760409186421114
pQBR0382,-0.393575441633231,7.4032318164284,3.90567075521164,0.0699288273134867,0.195473564069279,-0.283599532860707,7.4032318164284,2.05277799049983,0.175739300546443,0.375015114558927
pQBR0383,-0.212400770316644,12.9743426340307,2.64225995908468,0.128248704799207,0.297017559098974,-0.136115158364819,12.9743426340307,1.08535508547394,0.316653919905859,0.502859048887045
pQBR0384,-0.0536095419550602,9.57241061330609,0.30981529821,0.587329797486609,0.754856159517557,-0.148440043081958,9.57241061330609,2.35459285247445,0.149093335745571,0.336163275879164
pQBR0385,0.00948815899497942,9.88508979426754,0.00783924014485044,0.930809054316076,0.963829519826461,0.076207476751911,9.88508979426754,0.504690270411357,0.490104019906376,0.656108771709391
pQBR0386,0.544589602211998,12.031497148097,5.79932080095775,0.0317468841182588,0.114212261138576,-0.2732971678018,12.031497148097,1.45317558273444,0.249688037502026,0.4320613466488
pQBR0387,-0.201240634569737,9.2017865943275,3.06811162760438,0.103588692461938,0.258815296958824,-0.196245418462443,9.2017865943275,2.90604441385608,0.112221211827188,0.275085842325107
pQBR0388,-0.174794961177319,8.11423230998953,1.62006007344736,0.225567578021505,0.421176962087028,-0.123876943965425,8.11423230998953,0.810314436230709,0.384540711950265,0.565570647114544
pQBR0389,-0.041053679672874,7.7042762931946,0.0501153717645367,0.826372562813399,0.905977259231203,-0.167975287269768,7.7042762931946,0.816864627248594,0.382683180167013,0.565570647114544
pQBR0390,0.0566932730614439,8.81439414151818,0.210419672898121,0.654079275016735,0.80166639348205,0.170819617317077,8.81439414151818,1.90741939031464,0.190730479976388,0.38808211783444
pQBR0391,0.157110517294521,9.6684786520837,2.12411116629054,0.168931255910156,0.357213716168483,0.186451872290984,9.6684786520837,2.97529167465352,0.108428931550562,0.272784364637729
pQBR0392,0.950982605947763,8.07154272466612,17.8380432263246,0.00101374983727786,0.0105341830917134,0.727226025509147,8.07154272466612,10.2256065389447,0.00706675156914766,0.0426438458695268
pQBR0393,-0.578806014874369,9.93363623817106,19.9308712363955,0.000651053715901453,0.00778009190502236,-0.477031410472421,9.93363623817106,13.5520253146808,0.00280516601610383,0.024379442830866
pQBR0394,-0.127484994015976,9.82690312895356,1.19077328951041,0.29515625927638,0.500120721190029,0.000988328410999727,9.82690312895356,7.16509500889329e-05,0.993375872714748,0.996987562604583
pQBR0395,-0.0528320008461108,9.39278683483053,0.1498045858005,0.705038322781972,0.827848470585554,0.0230348573029382,9.39278683483053,0.0284715386168347,0.868624617917845,0.921002233989447
pQBR0396,-0.232684914718744,8.75072946933781,1.8483975218091,0.197284376496476,0.391294323507533,-0.237122853373432,8.75072946933781,1.91362682652589,0.190057562868922,0.38808211783444
pQBR0397,-0.24899232840377,6.38078154341564,1.4291361494113,0.253441256702568,0.456729901169713,-0.034838151789229,6.38078154341564,0.0288854929580358,0.867682799822765,0.921002233989447
pQBR0398,-0.014522646203837,9.63163802979669,0.00784001506574692,0.930805644200922,0.963829519826461,0.219439233104903,9.63163802979669,1.80515036589058,0.202271848032506,0.396253866227615
pQBR0399,-0.22252185787042,8.36982758472202,2.590597957027,0.131711596070745,0.299800680580078,0.0231490825873856,8.36982758472202,0.028435283064941,0.868707440729681,0.921002233989447
pQBR0400,0.0112102941033702,10.1431454852452,0.00547694143403794,0.942141741856459,0.96554488966864,0.263648457378471,10.1431454852452,3.03039911221048,0.105522724087921,0.2706748833049
pQBR0401,-0.018796838411846,11.3874233913096,0.0393936986823958,0.845767656150986,0.916488626571662,0.0536305537443509,11.3874233913096,0.320471544462224,0.581049106130347,0.72898024338663
pQBR0402,-0.0986645992050902,9.24607447665463,0.658449442484497,0.431840765396094,0.625514805634342,-0.259412090390765,9.24607447665463,4.49857594734881,0.0539044213807644,0.169515219868456
pQBR0403,-0.433853174545742,8.36900714679109,8.80645165403766,0.0109866716253062,0.0577102091966632,-0.252418286110693,8.36900714679109,3.00738430522752,0.106724718553619,0.2706748833049
pQBR0404,-0.633463209846351,8.00794941259545,15.2943921611314,0.00181762814833238,0.0163929482057146,-0.95557612559884,8.00794941259545,33.2252323620114,6.78223386529364e-05,0.00540317964601727
pQBR0405,0.669396749792897,7.35582351862063,10.685683296955,0.0061656680552988,0.0382751861095172,0.171288445239864,7.35582351862063,0.659456406070884,0.431497445218228,0.604855656346959
pQBR0406,-0.428070906510598,7.85543730104361,4.20513386820293,0.0612127400721653,0.180582701588466,-0.191159063721331,7.85543730104361,0.856317840485814,0.37177616032622,0.558300299612583
pQBR0407,0.023852512327686,10.0115375302716,0.0307328225863597,0.863562309605542,0.923071904248067,0.134843303831374,10.0115375302716,0.983896998911699,0.339498836417915,0.523684158158035
pQBR0408,-0.276875071442095,13.8525443739864,4.23010457561749,0.0605465301137302,0.179759263319025,-0.156490534602039,13.8525443739864,1.35267677266671,0.265895222009854,0.447912139302491
pQBR0409,0.50469027104296,10.0895257998562,21.4842717625785,0.000477649399516977,0.00634212258247542,-0.190752108737848,10.0895257998562,3.00169999170104,0.107024169340222,0.2706748833049
pQBR0410,0.0741801425589858,9.75013414467742,0.412959659263446,0.531738389150042,0.706030416704778,-0.00986492602181879,9.75013414467742,0.00726583520525818,0.933380753726187,0.957416309616131
pQBR0411,0.0287587224458129,11.0040954551747,0.0748082751834764,0.788794913412089,0.88094385189481,0.0281059421000675,11.0040954551747,0.0712503661296385,0.793748651337422,0.872211161699512
pQBR0412,-0.321551383242416,10.1219901646978,9.3116301066234,0.00935450098617054,0.0513959939240174,-0.429912190686751,10.1219901646978,16.5100733051086,0.00136573883970027,0.0162557339026579
pQBR0413,0.0859226564444626,9.08426275430545,0.621292826946316,0.444825313130037,0.63470596918256,0.20875148149892,9.08426275430545,3.66496378446717,0.0780332091015488,0.220709313316807
pQBR0414,-0.128741260884461,12.2667058682785,1.42506666600755,0.254084087398643,0.456729901169713,-0.351985025950872,12.2667058682785,10.6091219792197,0.00630589066421019,0.0412906265409927
pQBR0415,-0.212084341598207,10.0249050703312,4.4808646407722,0.0543148707401207,0.162474177604618,-0.37152260880778,10.0249050703312,13.5979630235875,0.00277215468218602,0.024379442830866
pQBR0416,-0.306726124804919,9.4776532793033,8.13212336797645,0.013713253783069,0.0636401486243397,-0.399747126479984,9.4776532793033,13.6620558402595,0.00272684764192215,0.024379442830866
pQBR0417,-0.174887520207974,11.0126639116223,1.12114139154608,0.309116806172002,0.507558569495193,-0.142643155854136,11.0126639116223,0.7466822105731,0.403326326331551,0.582447081530155
pQBR0418,-0.153860795509731,11.0120668550234,0.709225683453522,0.41505713394657,0.610022392296619,-0.146037043838485,11.0120668550234,0.639418936614754,0.438412994247211,0.610966213557338
pQBR0419,0.0402873934913355,10.8290262659704,0.0943289404469858,0.763651055707572,0.85888283441934,0.0343138760613964,10.8290262659704,0.0683583930566942,0.797874190625612,0.874733631006978
pQBR0420,-0.331494844305402,11.6727211094989,4.77408537595151,0.0479718562887563,0.152870315373503,-1.53771129612232,11.6727211094989,97.0978918165424,2.29984360310723e-07,0.000109932524228526
pQBR0421,-0.0853624405044952,9.32250955606046,0.511601570215324,0.487203726257912,0.66920511825081,-0.0761511253147299,9.32250955606046,0.406174336473678,0.535076956249358,0.69691222094603
pQBR0422,-0.208410603793013,8.49090524196056,2.03329260186646,0.177659369059798,0.369222514828624,-0.190684460234645,8.49090524196056,1.70165959844686,0.214887934361982,0.40159042833309
pQBR0423,-0.0265942833298099,11.1047382063555,0.0419136020523202,0.84098264190756,0.915694083899348,-0.0117994258058259,11.1047382063555,0.00824788699786628,0.929033758013046,0.955006744796206
pQBR0424,-0.0425363907215319,10.9348882856455,0.0519678343305784,0.823250949504168,0.904629778995384,-0.148837609361364,10.9348882856455,0.635481692044567,0.439792976026868,0.611107681804776
pQBR0425,-0.146540591954131,8.77646300204382,0.61337358368078,0.447675146757833,0.635076300077948,-0.185659341068835,8.77646300204382,0.983352248552053,0.339627801315881,0.523684158158035
pQBR0426,-0.28159195515494,6.20414017522923,0.801695749510811,0.387005775832184,0.587265907453283,0.0861069471563535,6.20414017522923,0.0803086516584732,0.781380970174894,0.869903479278595
pQBR0427,-0.35185424339011,6.60777365108878,1.97877437119959,0.18317547295124,0.374178957567062,-0.21853969076463,6.60777365108878,0.777107430086035,0.39417240885798,0.577958317282559
pQBR0428,0.0481242915295656,11.2740340381542,0.274207172360798,0.609411175498641,0.762561627979975,0.252109275948378,11.2740340381542,7.52332984087856,0.0168765091276193,0.0768282986952574
pQBR0429,-0.226110961739554,9.86429504831742,3.58439228255757,0.0809959286497919,0.217601685223917,0.0593323450484336,9.86429504831742,0.248806014230088,0.626322656610307,0.761786844426785
pQBR0430,-0.317779020356781,7.87580347042406,3.72862388238949,0.0757844670463927,0.20818951292055,-0.195048580537391,7.87580347042406,1.41337017168974,0.255943942586274,0.43693287341514
pQBR0431,-0.0947574149472316,9.02686250574562,0.133233819978361,0.721022864656033,0.838561871789742,0.26745759010081,9.02686250574562,1.0693855673853,0.320101324963346,0.505771876303949
pQBR0432,-0.168195940712486,8.11166115739477,0.607941971412081,0.449647181738178,0.635891576540974,0.0748969503689824,8.11166115739477,0.12133988011113,0.733210480021543,0.832054421503629
pQBR0433,-0.139983632973654,7.02871659592474,0.36851454719701,0.554360703445724,0.726192887987222,0.0454736366013088,7.02871659592474,0.0394085370144315,0.845739019752326,0.912558129665038
pQBR0434,0.342549079375844,6.00839845631966,1.02408050071784,0.330177188493798,0.531762510561852,0.719627732505954,6.00839845631966,4.7857665467825,0.0477380007336444,0.154180840207311
pQBR0435,0.23924539999619,11.0993602114609,3.78364795758935,0.0739034674214416,0.204195707673116,0.323152628439332,11.0993602114609,6.88649915889347,0.0211420758401503,0.0849236323663178
pQBR0436,-0.106125881123542,7.972630022824,0.579514433236635,0.460207120500598,0.645099717299959,0.192256155571046,7.972630022824,1.93130228885897,0.188158068513301,0.387670503229992
pQBR0437,0.166174913435988,7.41210581975509,0.84239953595505,0.375569906758886,0.576114759527405,0.24808189072317,7.41210581975509,1.87272846232637,0.194548050774559,0.389096101549118
pQBR0438,0.190245189476928,11.1659301291616,3.09065891048325,0.102453070106155,0.258815296958824,0.0946968238170491,11.1659301291616,0.763619638727605,0.39819043557464,0.580016606152882
pQBR0439,-0.0487387165207821,10.485935617727,0.178810131370658,0.679368679284356,0.811754759559007,0.0145600941332478,10.485935617727,0.0159663330404933,0.901398754577061,0.942819703912112
pQBR0440,-0.00212646194349693,9.6238661365965,0.000466918226086732,0.983091414545032,0.991298221706433,0.181072755962926,9.6238661365965,3.39349069752684,0.0885766539179376,0.240566139618035
pQBR0441,-0.0157027780526236,9.4487235110695,0.017403065933677,0.89708445404951,0.942431580298167,0.121851185612334,9.4487235110695,1.04681117268486,0.325066188953948,0.509447994491761
pQBR0442,0.33620316271535,10.3157211063444,7.70400259114038,0.0158560833287941,0.0708337180482577,0.218928948847261,10.3157211063444,3.25071674139756,0.0948134811278899,0.254611483028828
pQBR0443,0.338761266713944,9.73947059893862,5.79673608222692,0.031778725379562,0.114212261138576,0.258724747529088,9.73947059893862,3.35731037932975,0.0901087692582228,0.243344585906387
pQBR0444,0.596435130996738,7.6601358060909,7.11857400325763,0.0194553900470281,0.0808667516737342,0.0801089533091773,7.6601358060909,0.1219341093523,0.732585903661313,0.832054421503629
pQBR0445,0.192565420735154,9.69953983387413,3.68021565861727,0.0774871987726017,0.210448187575589,-0.124812500877767,9.69953983387413,1.52052001732126,0.239561315878748,0.424390480100995
pQBR0446,-0.157547795438446,9.04518633152538,0.632910156802623,0.440698104293304,0.63262965046456,-0.645425334803013,9.04518633152538,10.151301843315,0.00722625840048466,0.0426438458695268
pQBR0447,-0.647099872658028,8.96906834860168,14.207255358026,0.00237432215166784,0.0199109822543374,-1.16313536175871,8.96906834860168,43.5903404755805,1.78443464422987e-05,0.002661746102729
pQBR0448,-0.0553107599142978,9.27761579254232,0.172703351070489,0.684556912687636,0.811754759559007,-0.23921765022661,9.27761579254232,3.17784558158737,0.098202324235176,0.259340944665271
pQBR0449,0.0566169888074004,8.70528589497572,0.187684359242856,0.67201399294899,0.811168405630347,-0.181277284910859,8.70528589497572,1.88679254889455,0.192988630087132,0.389096101549118
pQBR0450,0.304182028799005,10.177709622759,2.25580066033193,0.157216418112731,0.348689390539215,0.249477335124516,10.177709622759,1.51590716544777,0.240237327690404,0.424390480100995
pQBR0451,0.50751638822669,11.3418263524589,11.5804057297247,0.0047691283450398,0.0325663335561289,0.393173934810788,11.3418263524589,6.95156061319779,0.0206524787865563,0.0843750842732815
pQBR0452,0.502626277319628,10.8325959204854,11.6216564642818,0.0047141965275325,0.0325663335561289,0.390320852196768,10.8325959204854,7.00376353755935,0.0202692500404185,0.0838958273500155
pQBR0453,0.376341948690984,10.7896476450131,6.38499159893509,0.0254105891806892,0.0971148151114243,0.281743001364746,10.7896476450131,3.57359470426395,0.0814032163656213,0.227287507632392
pQBR0454,0.109404181492823,9.20664194770808,0.545923607370812,0.473231602119405,0.655665813950944,-0.0693658530089402,9.20664194770808,0.216147051678543,0.649749325221278,0.779211769501297
pQBR0455,-0.18921517928759,10.0585173038287,3.00372997262328,0.106917111619326,0.263092445650446,-0.265934986753461,10.0585173038287,5.88506744124278,0.0307116008779812,0.112062177249428
pQBR0456,0.0239288160959888,9.75222523083113,0.0300191838422081,0.865138521136263,0.923071904248067,-0.0628807928572962,9.75222523083113,0.204920269123292,0.65830524346304,0.780818626241521
pQBR0457,-0.28255681660979,9.51064695925158,6.39359764058693,0.0253292404770096,0.0971148151114243,-0.0586560322257679,9.51064695925158,0.276526590493556,0.607917826722902,0.752660445505866
pQBR0458,-0.0875460082570502,7.68168001132513,0.296554590379832,0.595348716292184,0.757839003601814,-0.245562783988154,7.68168001132513,2.27747433854146,0.155387643957218,0.347080812203505
pQBR0459,-0.187508248505192,10.575504322478,1.96662299656542,0.184434624117716,0.374706106371857,-0.172148567707679,10.575504322478,1.65391383682438,0.221054311748986,0.406770189892183
pQBR0460,-0.183185072282844,10.8950585025589,2.23081578295041,0.159358317041271,0.350087738313003,-0.0437532669560788,10.8950585025589,0.127439975323082,0.726878993561969,0.831215691202444
pQBR0461,0.224967240625264,9.59911345098201,4.5737737282511,0.0522024296004305,0.157928869297505,0.116059648020402,9.59911345098201,1.20768048857254,0.291899364079118,0.474584680373533
pQBR0462,0.512567651425685,11.0517135505499,15.9975210244711,0.00153821478163145,0.0141397435696122,0.344364050730786,11.0517135505499,7.20322202346402,0.0188798455692076,0.081302398036768
pQBR0463,0.322348596796819,10.4173336065328,8.67828610000787,0.0114522197964405,0.0588619469107373,0.126852510932991,10.4173336065328,1.33766001660561,0.268437873165852,0.448647913892578
pQBR0464,-0.0424845230525066,9.47080305366207,0.116787191604154,0.738053996939281,0.844664763433107,-0.0518366337085435,9.47080305366207,0.173354402297073,0.683998660496761,0.803320294146074
pQBR0465,-0.297049632308966,9.87928647493175,6.98677383799536,0.0203930501727878,0.0826091354456999,-0.234836861009576,9.87928647493175,4.36972206003619,0.0569774193806943,0.173472652636764
pQBR0466,-0.286815435386979,12.6279177996769,4.10447394183351,0.0639889161082367,0.185373950907498,-0.0688892015734614,12.6279177996769,0.23715196855242,0.63444901310974,0.767763615864444
pQBR0467,-0.14861972305015,10.7241698510263,1.96118848713917,0.185001341221252,0.374706106371857,0.143947309662921,10.7241698510263,1.84583459862068,0.197575490266984,0.393504518115076
pQBR0468,0.191662109514446,8.65885031321732,1.66746210619721,0.219281286275046,0.4178429759865,-0.025999728435335,8.65885031321732,0.0301311797463748,0.864889886191914,0.921002233989447
pQBR0469,-0.294629563232222,6.49472255399102,2.64477088914464,0.128083288879111,0.297017559098974,-0.38246170871023,6.49472255399102,4.40159962458567,0.056198122735591,0.17290168930219
pQBR0470,0.00901534447815834,11.5245750896152,0.0048862068854099,0.945345205784359,0.96554488966864,-0.110374313721325,11.5245750896152,0.730198055816123,0.408424211813661,0.584511297146496
pQBR0471,-0.0475386304668999,13.4806011189157,0.19562602033615,0.665606995625856,0.807732244642666,-0.240072801329826,13.4806011189157,4.97958747557331,0.0440486501824008,0.144214073884846
pQBR0472,-0.232573616714546,10.365776350854,2.55991907899591,0.133822915340582,0.300316213769006,-0.633932863183368,10.365776350854,18.669093279733,0.000847111443849818,0.013061911940652
pQBR0473,0.361520559456379,11.0725829893601,8.5167025469072,0.0120723961143019,0.0599562630133186,-0.108398284488254,11.0725829893601,0.760209063137897,0.399216450678448,0.580016606152882
pQBR0474,0.75380107530741,7.44941834671963,16.5019665331656,0.00136828634377042,0.0128243308298482,0.242849342203371,7.44941834671963,1.62148128718915,0.225375686082037,0.408066583133386
pQBR0475,0.175231271932923,7.44493151121587,0.524043795431866,0.482057200270149,0.664044212475883,-0.175161491924021,7.44493151121587,0.499130195510007,0.49245932377056,0.656108771709391
pQBR0476,-0.410086551790347,9.28175286432008,3.98574779337506,0.0674598424570021,0.191939313657423,-0.260553359875279,9.28175286432008,1.62304281337315,0.225165096482216,0.408066583133386
pQBR0477,-0.121048537406168,11.5868867813092,1.18593999463434,0.296096577608323,0.500120721190029,0.0216850401086025,11.5868867813092,0.0380949024291898,0.848296334640175,0.913255963869377
pQBR0478,-0.02972447120042,11.4720387678548,0.0765679314321603,0.786391900884614,0.880316928859122,-0.107415747327877,11.4720387678548,0.998075850398156,0.336166863358011,0.523412901254492
